eventID ,case concept:name,case REG_DATE,case AMOUNT_REQ,event concept:name,event lifecycle:transition,event time:timestamp
1606317768727,174863,2011-10-05T18:05:09.280+02:00,9000,W_Nabellen offertes,START,05-10-2011 18:44:52.007
1606317768728,174863,2011-10-05T18:05:09.280+02:00,9000,W_Nabellen offertes,COMPLETE,05-10-2011 18:49:38.298
1606317768729,174863,2011-10-05T18:05:09.280+02:00,9000,W_Nabellen offertes,START,12-10-2011 11:07:08.208
1606317768730,174863,2011-10-05T18:05:09.280+02:00,9000,W_Nabellen offertes,COMPLETE,12-10-2011 11:12:28.499
1606317768731,174863,2011-10-05T18:05:09.280+02:00,9000,W_Nabellen offertes,START,17-10-2011 10:24:39.101
1606317768732,174863,2011-10-05T18:05:09.280+02:00,9000,O_SENT_BACK,COMPLETE,17-10-2011 10:26:40.964
1606317768733,174863,2011-10-05T18:05:09.280+02:00,9000,W_Valideren aanvraag,SCHEDULE,17-10-2011 10:26:41.130
1606317768734,174863,2011-10-05T18:05:09.280+02:00,9000,W_Nabellen offertes,COMPLETE,17-10-2011 10:26:43.315
1606317768735,174863,2011-10-05T18:05:09.280+02:00,9000,W_Valideren aanvraag,START,21-10-2011 09:59:20.265
1606317768736,174863,2011-10-05T18:05:09.280+02:00,9000,A_ACTIVATED,COMPLETE,21-10-2011 10:15:21.104
1606317768739,174863,2011-10-05T18:05:09.280+02:00,9000,O_ACCEPTED,COMPLETE,21-10-2011 10:15:21.104
1606317768738,174863,2011-10-05T18:05:09.280+02:00,9000,A_REGISTERED,COMPLETE,21-10-2011 10:15:21.104
1606317768737,174863,2011-10-05T18:05:09.280+02:00,9000,A_APPROVED,COMPLETE,21-10-2011 10:15:21.104
1606317768740,174863,2011-10-05T18:05:09.280+02:00,9000,W_Valideren aanvraag,COMPLETE,21-10-2011 10:15:27.544
1610612736000,174866,2011-10-05T18:06:05.228+02:00,5000,A_SUBMITTED,COMPLETE,05-10-2011 18:06:05.228
1610612736001,174866,2011-10-05T18:06:05.228+02:00,5000,A_PARTLYSUBMITTED,COMPLETE,05-10-2011 18:06:05.349
1610612736002,174866,2011-10-05T18:06:05.228+02:00,5000,A_DECLINED,COMPLETE,05-10-2011 18:06:45.269
1614907703296,174869,2011-10-05T18:17:04.212+02:00,20000,A_SUBMITTED,COMPLETE,05-10-2011 18:17:04.212
1614907703297,174869,2011-10-05T18:17:04.212+02:00,20000,A_PARTLYSUBMITTED,COMPLETE,05-10-2011 18:17:04.439
1614907703298,174869,2011-10-05T18:17:04.212+02:00,20000,A_PREACCEPTED,COMPLETE,05-10-2011 18:17:37.432
1614907703299,174869,2011-10-05T18:17:04.212+02:00,20000,W_Completeren aanvraag,SCHEDULE,05-10-2011 18:17:37.771
1614907703300,174869,2011-10-05T18:17:04.212+02:00,20000,W_Completeren aanvraag,START,05-10-2011 18:18:45.520
1614907703301,174869,2011-10-05T18:17:04.212+02:00,20000,W_Completeren aanvraag,COMPLETE,05-10-2011 18:21:19.507
1614907703302,174869,2011-10-05T18:17:04.212+02:00,20000,W_Completeren aanvraag,START,06-10-2011 09:55:11.049
1614907703303,174869,2011-10-05T18:17:04.212+02:00,20000,W_Completeren aanvraag,COMPLETE,06-10-2011 10:15:47.176
1614907703304,174869,2011-10-05T18:17:04.212+02:00,20000,W_Completeren aanvraag,START,06-10-2011 11:11:35.284
1614907703305,174869,2011-10-05T18:17:04.212+02:00,20000,W_Completeren aanvraag,COMPLETE,06-10-2011 11:15:24.638
1614907703306,174869,2011-10-05T18:17:04.212+02:00,20000,W_Completeren aanvraag,START,06-10-2011 14:27:38.066
1614907703307,174869,2011-10-05T18:17:04.212+02:00,20000,W_Completeren aanvraag,COMPLETE,06-10-2011 14:39:42.950
1614907703308,174869,2011-10-05T18:17:04.212+02:00,20000,W_Completeren aanvraag,START,07-10-2011 09:19:15.036
1614907703309,174869,2011-10-05T18:17:04.212+02:00,20000,W_Completeren aanvraag,COMPLETE,07-10-2011 09:19:22.901
1614907703310,174869,2011-10-05T18:17:04.212+02:00,20000,W_Completeren aanvraag,START,07-10-2011 18:45:06.396
1614907703311,174869,2011-10-05T18:17:04.212+02:00,20000,W_Completeren aanvraag,COMPLETE,07-10-2011 18:46:39.724
1614907703312,174869,2011-10-05T18:17:04.212+02:00,20000,W_Completeren aanvraag,START,08-10-2011 11:07:20.111
1614907703313,174869,2011-10-05T18:17:04.212+02:00,20000,W_Completeren aanvraag,COMPLETE,08-10-2011 11:08:11.876
1614907703314,174869,2011-10-05T18:17:04.212+02:00,20000,W_Completeren aanvraag,START,08-10-2011 15:05:07.773
1614907703315,174869,2011-10-05T18:17:04.212+02:00,20000,W_Completeren aanvraag,COMPLETE,08-10-2011 15:07:46.820
1614907703316,174869,2011-10-05T18:17:04.212+02:00,20000,W_Completeren aanvraag,START,10-10-2011 20:18:25.131
1614907703317,174869,2011-10-05T18:17:04.212+02:00,20000,W_Completeren aanvraag,COMPLETE,10-10-2011 20:19:49.443
1614907703318,174869,2011-10-05T18:17:04.212+02:00,20000,W_Completeren aanvraag,START,11-10-2011 19:20:50.424
1614907703319,174869,2011-10-05T18:17:04.212+02:00,20000,W_Completeren aanvraag,COMPLETE,11-10-2011 19:22:02.330
1614907703320,174869,2011-10-05T18:17:04.212+02:00,20000,W_Completeren aanvraag,START,12-10-2011 19:45:21.485
1614907703321,174869,2011-10-05T18:17:04.212+02:00,20000,W_Completeren aanvraag,COMPLETE,12-10-2011 19:48:43.159
1614907703322,174869,2011-10-05T18:17:04.212+02:00,20000,W_Completeren aanvraag,START,13-10-2011 20:04:29.686
1614907703323,174869,2011-10-05T18:17:04.212+02:00,20000,W_Completeren aanvraag,COMPLETE,13-10-2011 20:35:31.183
1614907703324,174869,2011-10-05T18:17:04.212+02:00,20000,W_Completeren aanvraag,COMPLETE,05-11-2011 09:15:47.073
1614907703325,174869,2011-10-05T18:17:04.212+02:00,20000,A_CANCELLED,COMPLETE,05-11-2011 09:15:47.078
1619202670592,174872,2011-10-05T18:47:11.468+02:00,18000,A_SUBMITTED,COMPLETE,05-10-2011 18:47:11.468
1619202670593,174872,2011-10-05T18:47:11.468+02:00,18000,A_PARTLYSUBMITTED,COMPLETE,05-10-2011 18:47:11.707
1619202670594,174872,2011-10-05T18:47:11.468+02:00,18000,A_PREACCEPTED,COMPLETE,05-10-2011 18:47:45.917
1619202670595,174872,2011-10-05T18:47:11.468+02:00,18000,W_Completeren aanvraag,SCHEDULE,05-10-2011 18:47:46.289
1619202670596,174872,2011-10-05T18:47:11.468+02:00,18000,W_Completeren aanvraag,START,05-10-2011 18:47:53.030
1619202670597,174872,2011-10-05T18:47:11.468+02:00,18000,A_ACCEPTED,COMPLETE,05-10-2011 18:50:31.835
1619202670599,174872,2011-10-05T18:47:11.468+02:00,18000,A_FINALIZED,COMPLETE,05-10-2011 18:51:41.758
1619202670598,174872,2011-10-05T18:47:11.468+02:00,18000,O_SELECTED,COMPLETE,05-10-2011 18:51:41.758
1619202670600,174872,2011-10-05T18:47:11.468+02:00,18000,O_CREATED,COMPLETE,05-10-2011 18:51:43.000
1619202670601,174872,2011-10-05T18:47:11.468+02:00,18000,O_SENT,COMPLETE,05-10-2011 18:51:43.038
1619202670602,174872,2011-10-05T18:47:11.468+02:00,18000,W_Nabellen offertes,SCHEDULE,05-10-2011 18:51:43.128
1619202670603,174872,2011-10-05T18:47:11.468+02:00,18000,W_Completeren aanvraag,COMPLETE,05-10-2011 18:51:45.432
1619202670604,174872,2011-10-05T18:47:11.468+02:00,18000,W_Nabellen offertes,START,05-10-2011 18:51:56.233
1619202670605,174872,2011-10-05T18:47:11.468+02:00,18000,W_Nabellen offertes,COMPLETE,05-10-2011 18:52:54.113
1619202670606,174872,2011-10-05T18:47:11.468+02:00,18000,W_Nabellen offertes,START,12-10-2011 11:34:41.105
1619202670607,174872,2011-10-05T18:47:11.468+02:00,18000,W_Nabellen offertes,COMPLETE,12-10-2011 11:38:52.389
1619202670608,174872,2011-10-05T18:47:11.468+02:00,18000,W_Nabellen offertes,START,19-10-2011 18:38:54.409
1619202670609,174872,2011-10-05T18:47:11.468+02:00,18000,W_Nabellen offertes,COMPLETE,19-10-2011 18:41:38.985
1619202670610,174872,2011-10-05T18:47:11.468+02:00,18000,W_Nabellen offertes,START,20-10-2011 09:39:13.724
1619202670611,174872,2011-10-05T18:47:11.468+02:00,18000,O_SENT_BACK,COMPLETE,20-10-2011 09:39:30.213
1619202670612,174872,2011-10-05T18:47:11.468+02:00,18000,W_Valideren aanvraag,SCHEDULE,20-10-2011 09:39:30.373
1619202670613,174872,2011-10-05T18:47:11.468+02:00,18000,W_Nabellen offertes,COMPLETE,20-10-2011 09:39:31.667
1619202670614,174872,2011-10-05T18:47:11.468+02:00,18000,W_Valideren aanvraag,START,27-10-2011 10:29:56.824
1619202670615,174872,2011-10-05T18:47:11.468+02:00,18000,W_Nabellen incomplete dossiers,SCHEDULE,27-10-2011 10:57:26.860
1619202670616,174872,2011-10-05T18:47:11.468+02:00,18000,W_Valideren aanvraag,COMPLETE,27-10-2011 10:57:29.126
1619202670617,174872,2011-10-05T18:47:11.468+02:00,18000,W_Nabellen incomplete dossiers,START,27-10-2011 11:28:26.395
1619202670618,174872,2011-10-05T18:47:11.468+02:00,18000,W_Nabellen incomplete dossiers,COMPLETE,27-10-2011 11:33:45.991
1619202670619,174872,2011-10-05T18:47:11.468+02:00,18000,W_Nabellen incomplete dossiers,START,28-10-2011 10:53:59.005
1619202670620,174872,2011-10-05T18:47:11.468+02:00,18000,W_Nabellen incomplete dossiers,COMPLETE,28-10-2011 11:00:25.720
1619202670621,174872,2011-10-05T18:47:11.468+02:00,18000,W_Nabellen incomplete dossiers,START,28-10-2011 11:01:04.701
1619202670622,174872,2011-10-05T18:47:11.468+02:00,18000,O_CANCELLED,COMPLETE,28-10-2011 11:01:37.289
1619202670623,174872,2011-10-05T18:47:11.468+02:00,18000,O_SELECTED,COMPLETE,28-10-2011 11:01:37.290
1619202670624,174872,2011-10-05T18:47:11.468+02:00,18000,O_CREATED,COMPLETE,28-10-2011 11:01:39.071
1619202670625,174872,2011-10-05T18:47:11.468+02:00,18000,O_SENT,COMPLETE,28-10-2011 11:01:39.103
1619202670626,174872,2011-10-05T18:47:11.468+02:00,18000,W_Nabellen incomplete dossiers,SCHEDULE,28-10-2011 11:01:39.343
1619202670627,174872,2011-10-05T18:47:11.468+02:00,18000,W_Nabellen incomplete dossiers,COMPLETE,28-10-2011 11:01:40.728
1619202670628,174872,2011-10-05T18:47:11.468+02:00,18000,W_Nabellen incomplete dossiers,START,28-10-2011 11:55:11.767
1619202670629,174872,2011-10-05T18:47:11.468+02:00,18000,W_Nabellen incomplete dossiers,COMPLETE,28-10-2011 11:55:20.466
1619202670630,174872,2011-10-05T18:47:11.468+02:00,18000,W_Nabellen incomplete dossiers,START,28-10-2011 12:48:13.492
1619202670631,174872,2011-10-05T18:47:11.468+02:00,18000,W_Nabellen incomplete dossiers,COMPLETE,28-10-2011 12:50:26.038
1619202670632,174872,2011-10-05T18:47:11.468+02:00,18000,W_Nabellen incomplete dossiers,START,31-10-2011 09:15:43.690
1619202670633,174872,2011-10-05T18:47:11.468+02:00,18000,W_Nabellen incomplete dossiers,COMPLETE,31-10-2011 09:17:25.693
1619202670634,174872,2011-10-05T18:47:11.468+02:00,18000,W_Nabellen incomplete dossiers,START,31-10-2011 09:17:28.536
1619202670635,174872,2011-10-05T18:47:11.468+02:00,18000,W_Nabellen incomplete dossiers,COMPLETE,31-10-2011 09:17:44.119
1619202670636,174872,2011-10-05T18:47:11.468+02:00,18000,W_Nabellen incomplete dossiers,START,02-11-2011 09:39:58.392
1619202670637,174872,2011-10-05T18:47:11.468+02:00,18000,W_Nabellen incomplete dossiers,COMPLETE,02-11-2011 09:40:19.814
1619202670638,174872,2011-10-05T18:47:11.468+02:00,18000,W_Nabellen incomplete dossiers,START,02-11-2011 09:43:39.397
1619202670639,174872,2011-10-05T18:47:11.468+02:00,18000,O_SENT_BACK,COMPLETE,02-11-2011 09:50:42.857
1619202670640,174872,2011-10-05T18:47:11.468+02:00,18000,W_Valideren aanvraag,SCHEDULE,02-11-2011 09:50:43.069
1619202670641,174872,2011-10-05T18:47:11.468+02:00,18000,W_Nabellen incomplete dossiers,COMPLETE,02-11-2011 09:50:45.021
1619202670642,174872,2011-10-05T18:47:11.468+02:00,18000,W_Valideren aanvraag,START,02-11-2011 10:01:17.319
1619202670643,174872,2011-10-05T18:47:11.468+02:00,18000,W_Nabellen incomplete dossiers,SCHEDULE,02-11-2011 10:06:52.522
1619202670644,174872,2011-10-05T18:47:11.468+02:00,18000,W_Valideren aanvraag,COMPLETE,02-11-2011 10:06:54.583
1619202670645,174872,2011-10-05T18:47:11.468+02:00,18000,W_Nabellen incomplete dossiers,START,02-11-2011 10:09:14.784
1619202670646,174872,2011-10-05T18:47:11.468+02:00,18000,W_Nabellen incomplete dossiers,COMPLETE,02-11-2011 10:34:59.167
1619202670647,174872,2011-10-05T18:47:11.468+02:00,18000,W_Nabellen incomplete dossiers,START,02-11-2011 10:54:36.753
1619202670648,174872,2011-10-05T18:47:11.468+02:00,18000,W_Nabellen incomplete dossiers,COMPLETE,02-11-2011 11:02:30.784
1619202670649,174872,2011-10-05T18:47:11.468+02:00,18000,W_Nabellen incomplete dossiers,START,02-11-2011 17:45:30.854
1619202670650,174872,2011-10-05T18:47:11.468+02:00,18000,W_Nabellen incomplete dossiers,COMPLETE,02-11-2011 17:52:10.135
1619202670651,174872,2011-10-05T18:47:11.468+02:00,18000,W_Nabellen incomplete dossiers,START,03-11-2011 08:33:39.299
1619202670652,174872,2011-10-05T18:47:11.468+02:00,18000,W_Nabellen incomplete dossiers,COMPLETE,03-11-2011 08:33:52.284
1619202670653,174872,2011-10-05T18:47:11.468+02:00,18000,W_Nabellen incomplete dossiers,START,03-11-2011 17:01:53.163
1619202670654,174872,2011-10-05T18:47:11.468+02:00,18000,W_Nabellen incomplete dossiers,COMPLETE,03-11-2011 17:06:46.082
1619202670655,174872,2011-10-05T18:47:11.468+02:00,18000,W_Nabellen incomplete dossiers,START,04-11-2011 12:26:19.277
1619202670656,174872,2011-10-05T18:47:11.468+02:00,18000,W_Nabellen incomplete dossiers,COMPLETE,04-11-2011 12:33:57.973
1619202670657,174872,2011-10-05T18:47:11.468+02:00,18000,W_Nabellen incomplete dossiers,START,07-11-2011 10:09:15.899
1619202670658,174872,2011-10-05T18:47:11.468+02:00,18000,W_Nabellen incomplete dossiers,COMPLETE,07-11-2011 10:11:17.819
1619202670659,174872,2011-10-05T18:47:11.468+02:00,18000,W_Nabellen incomplete dossiers,START,07-11-2011 14:47:00.046
1619202670660,174872,2011-10-05T18:47:11.468+02:00,18000,W_Nabellen incomplete dossiers,COMPLETE,07-11-2011 14:49:32.325
1619202670661,174872,2011-10-05T18:47:11.468+02:00,18000,W_Nabellen incomplete dossiers,START,07-11-2011 15:10:00.891
1619202670662,174872,2011-10-05T18:47:11.468+02:00,18000,W_Nabellen incomplete dossiers,COMPLETE,07-11-2011 15:12:44.832
1619202670663,174872,2011-10-05T18:47:11.468+02:00,18000,W_Nabellen incomplete dossiers,START,08-11-2011 09:28:41.049
1619202670664,174872,2011-10-05T18:47:11.468+02:00,18000,W_Nabellen incomplete dossiers,COMPLETE,08-11-2011 09:30:27.466
1619202670665,174872,2011-10-05T18:47:11.468+02:00,18000,W_Nabellen incomplete dossiers,START,08-11-2011 12:59:06.497
1619202670667,174872,2011-10-05T18:47:11.468+02:00,18000,O_CANCELLED,COMPLETE,08-11-2011 13:01:52.832
1619202670666,174872,2011-10-05T18:47:11.468+02:00,18000,O_SELECTED,COMPLETE,08-11-2011 13:01:52.832
1619202670668,174872,2011-10-05T18:47:11.468+02:00,18000,O_CREATED,COMPLETE,08-11-2011 13:01:55.183
1619202670669,174872,2011-10-05T18:47:11.468+02:00,18000,O_SENT,COMPLETE,08-11-2011 13:01:55.214
1619202670670,174872,2011-10-05T18:47:11.468+02:00,18000,W_Nabellen incomplete dossiers,SCHEDULE,08-11-2011 13:01:55.320
1619202670671,174872,2011-10-05T18:47:11.468+02:00,18000,W_Nabellen incomplete dossiers,COMPLETE,08-11-2011 13:01:56.843
1619202670672,174872,2011-10-05T18:47:11.468+02:00,18000,W_Nabellen incomplete dossiers,START,08-11-2011 14:08:39.632
1619202670673,174872,2011-10-05T18:47:11.468+02:00,18000,W_Nabellen incomplete dossiers,COMPLETE,08-11-2011 14:09:23.193
1619202670674,174872,2011-10-05T18:47:11.468+02:00,18000,W_Nabellen incomplete dossiers,START,10-11-2011 11:12:24.816
1619202670675,174872,2011-10-05T18:47:11.468+02:00,18000,W_Nabellen incomplete dossiers,COMPLETE,10-11-2011 11:12:36.795
1619202670676,174872,2011-10-05T18:47:11.468+02:00,18000,W_Nabellen incomplete dossiers,START,11-11-2011 10:34:12.141
1619202670677,174872,2011-10-05T18:47:11.468+02:00,18000,W_Nabellen incomplete dossiers,COMPLETE,11-11-2011 10:36:05.143
1619202670678,174872,2011-10-05T18:47:11.468+02:00,18000,W_Nabellen incomplete dossiers,START,11-11-2011 15:20:55.795
1619202670679,174872,2011-10-05T18:47:11.468+02:00,18000,W_Nabellen incomplete dossiers,COMPLETE,11-11-2011 15:36:56.665
1619202670680,174872,2011-10-05T18:47:11.468+02:00,18000,W_Nabellen incomplete dossiers,START,11-11-2011 16:10:17.919
1619202670681,174872,2011-10-05T18:47:11.468+02:00,18000,O_DECLINED,COMPLETE,11-11-2011 16:18:12.693
1619202670682,174872,2011-10-05T18:47:11.468+02:00,18000,A_DECLINED,COMPLETE,11-11-2011 16:18:12.693
1619202670683,174872,2011-10-05T18:47:11.468+02:00,18000,W_Nabellen incomplete dossiers,COMPLETE,11-11-2011 16:18:16.440
1623497637888,174875,2011-10-05T18:56:55.258+02:00,9000,A_SUBMITTED,COMPLETE,05-10-2011 18:56:55.258
1623497637889,174875,2011-10-05T18:56:55.258+02:00,9000,A_PARTLYSUBMITTED,COMPLETE,05-10-2011 18:56:55.393
1623497637890,174875,2011-10-05T18:56:55.258+02:00,9000,A_PREACCEPTED,COMPLETE,05-10-2011 18:57:30.861
1623497637891,174875,2011-10-05T18:56:55.258+02:00,9000,W_Completeren aanvraag,SCHEDULE,05-10-2011 18:57:31.155
1623497637892,174875,2011-10-05T18:56:55.258+02:00,9000,W_Completeren aanvraag,START,05-10-2011 18:57:39.846
1623497637893,174875,2011-10-05T18:56:55.258+02:00,9000,W_Completeren aanvraag,COMPLETE,05-10-2011 19:04:29.944
1623497637894,174875,2011-10-05T18:56:55.258+02:00,9000,W_Completeren aanvraag,START,05-10-2011 19:04:46.073
1623497637895,174875,2011-10-05T18:56:55.258+02:00,9000,A_ACCEPTED,COMPLETE,05-10-2011 19:05:08.153
1623497637896,174875,2011-10-05T18:56:55.258+02:00,9000,A_FINALIZED,COMPLETE,05-10-2011 19:07:14.111
1623497637897,174875,2011-10-05T18:56:55.258+02:00,9000,O_SELECTED,COMPLETE,05-10-2011 19:07:14.111
1623497637898,174875,2011-10-05T18:56:55.258+02:00,9000,O_CREATED,COMPLETE,05-10-2011 19:07:15.304
1623497637899,174875,2011-10-05T18:56:55.258+02:00,9000,O_SENT,COMPLETE,05-10-2011 19:07:15.329
1623497637900,174875,2011-10-05T18:56:55.258+02:00,9000,W_Nabellen offertes,SCHEDULE,05-10-2011 19:07:15.427
1623497637901,174875,2011-10-05T18:56:55.258+02:00,9000,W_Completeren aanvraag,COMPLETE,05-10-2011 19:07:16.483
1623497637902,174875,2011-10-05T18:56:55.258+02:00,9000,W_Nabellen offertes,START,11-10-2011 09:15:33.276
1623497637903,174875,2011-10-05T18:56:55.258+02:00,9000,O_SENT_BACK,COMPLETE,11-10-2011 09:16:39.705
1623497637904,174875,2011-10-05T18:56:55.258+02:00,9000,W_Valideren aanvraag,SCHEDULE,11-10-2011 09:16:39.849
1623497637905,174875,2011-10-05T18:56:55.258+02:00,9000,W_Nabellen offertes,COMPLETE,11-10-2011 09:16:41.451
1623497637906,174875,2011-10-05T18:56:55.258+02:00,9000,W_Valideren aanvraag,START,14-10-2011 15:19:31.597
1623497637907,174875,2011-10-05T18:56:55.258+02:00,9000,A_APPROVED,COMPLETE,14-10-2011 15:32:53.786
1623497637908,174875,2011-10-05T18:56:55.258+02:00,9000,A_ACTIVATED,COMPLETE,14-10-2011 15:32:53.786
1623497637909,174875,2011-10-05T18:56:55.258+02:00,9000,O_ACCEPTED,COMPLETE,14-10-2011 15:32:53.786
1623497637910,174875,2011-10-05T18:56:55.258+02:00,9000,A_REGISTERED,COMPLETE,14-10-2011 15:32:53.786
1623497637911,174875,2011-10-05T18:56:55.258+02:00,9000,W_Valideren aanvraag,COMPLETE,14-10-2011 15:33:00.010
1627792605184,174878,2011-10-05T18:58:46.915+02:00,22000,A_SUBMITTED,COMPLETE,05-10-2011 18:58:46.916
1627792605185,174878,2011-10-05T18:58:46.915+02:00,22000,A_PARTLYSUBMITTED,COMPLETE,05-10-2011 18:58:47.017
1627792605186,174878,2011-10-05T18:58:46.915+02:00,22000,A_PREACCEPTED,COMPLETE,05-10-2011 18:59:17.618
1627792605187,174878,2011-10-05T18:58:46.915+02:00,22000,W_Completeren aanvraag,SCHEDULE,05-10-2011 18:59:17.999
1627792605188,174878,2011-10-05T18:58:46.915+02:00,22000,W_Completeren aanvraag,START,05-10-2011 18:59:37.569
1627792605189,174878,2011-10-05T18:58:46.915+02:00,22000,W_Completeren aanvraag,COMPLETE,05-10-2011 19:12:28.015
1627792605190,174878,2011-10-05T18:58:46.915+02:00,22000,W_Completeren aanvraag,START,05-10-2011 19:29:34.308
1627792605191,174878,2011-10-05T18:58:46.915+02:00,22000,W_Completeren aanvraag,COMPLETE,05-10-2011 19:30:51.931
1627792605192,174878,2011-10-05T18:58:46.915+02:00,22000,W_Completeren aanvraag,START,06-10-2011 09:21:47.458
1627792605193,174878,2011-10-05T18:58:46.915+02:00,22000,A_ACCEPTED,COMPLETE,06-10-2011 09:33:03.250
1627792605194,174878,2011-10-05T18:58:46.915+02:00,22000,O_SELECTED,COMPLETE,06-10-2011 09:37:59.024
1627792605195,174878,2011-10-05T18:58:46.915+02:00,22000,A_FINALIZED,COMPLETE,06-10-2011 09:37:59.024
1627792605196,174878,2011-10-05T18:58:46.915+02:00,22000,O_CREATED,COMPLETE,06-10-2011 09:38:00.017
1627792605197,174878,2011-10-05T18:58:46.915+02:00,22000,O_SENT,COMPLETE,06-10-2011 09:38:00.057
1627792605198,174878,2011-10-05T18:58:46.915+02:00,22000,W_Nabellen offertes,SCHEDULE,06-10-2011 09:38:00.176
1627792605199,174878,2011-10-05T18:58:46.915+02:00,22000,W_Completeren aanvraag,COMPLETE,06-10-2011 09:38:01.360
1627792605200,174878,2011-10-05T18:58:46.915+02:00,22000,W_Nabellen offertes,START,06-10-2011 09:38:54.214
1627792605201,174878,2011-10-05T18:58:46.915+02:00,22000,W_Nabellen offertes,COMPLETE,06-10-2011 09:42:47.321
1627792605202,174878,2011-10-05T18:58:46.915+02:00,22000,W_Nabellen offertes,START,11-10-2011 09:38:52.885
1627792605203,174878,2011-10-05T18:58:46.915+02:00,22000,O_SENT_BACK,COMPLETE,11-10-2011 09:40:18.814
1627792605204,174878,2011-10-05T18:58:46.915+02:00,22000,W_Valideren aanvraag,SCHEDULE,11-10-2011 09:40:18.963
1627792605205,174878,2011-10-05T18:58:46.915+02:00,22000,W_Nabellen offertes,COMPLETE,11-10-2011 09:40:20.293
1627792605206,174878,2011-10-05T18:58:46.915+02:00,22000,W_Valideren aanvraag,START,13-10-2011 12:07:58.253
1627792605209,174878,2011-10-05T18:58:46.915+02:00,22000,A_REGISTERED,COMPLETE,13-10-2011 12:26:31.665
1627792605207,174878,2011-10-05T18:58:46.915+02:00,22000,A_APPROVED,COMPLETE,13-10-2011 12:26:31.665
1627792605208,174878,2011-10-05T18:58:46.915+02:00,22000,O_ACCEPTED,COMPLETE,13-10-2011 12:26:31.665
1627792605210,174878,2011-10-05T18:58:46.915+02:00,22000,A_ACTIVATED,COMPLETE,13-10-2011 12:26:31.666
1627792605211,174878,2011-10-05T18:58:46.915+02:00,22000,W_Valideren aanvraag,COMPLETE,13-10-2011 12:26:38.511
1632087572480,174881,2011-10-05T19:04:28.473+02:00,25000,A_SUBMITTED,COMPLETE,05-10-2011 19:04:28.473
1632087572481,174881,2011-10-05T19:04:28.473+02:00,25000,A_PARTLYSUBMITTED,COMPLETE,05-10-2011 19:04:28.710
